path,transcript ID,category,city,ID
terminaloutput/llama2/Antilles-Gagnants/original/outputMathèseen180secondes_Prixdupublic_SyndiaSADIKALAY_transcript.json,outputMathèseen180secondes_Prixdupublic_SyndiaSADIKALAY_transcript,original,Antilles-Gagnants,ANT02
terminaloutput/llama2/UniversitéParisSeine-Gagnants/original/outputMT1802019_Anne-SophieVaillardprixdupublicfinalisteUniversitéParisSeine_transcript.json,outputMT1802019_Anne-SophieVaillardprixdupublicfinalisteUniversitéParisSeine_transcript,original,UniversitéParisSeine-Gagnants,SEN01
terminaloutput/llama2/UniversitéParisSeine-Gagnants/original/outputMT1802019_ArthurAngermullerprixdujuryfinalisteUniversitéParisSeine_transcript.json,outputMT1802019_ArthurAngermullerprixdujuryfinalisteUniversitéParisSeine_transcript,original,UniversitéParisSeine-Gagnants,SEN02
terminaloutput/llama2/SorbonneUniversité/original/outputSOU01_transcript.json,outputSOU01_transcript,original,SorbonneUniversité,SOU01
terminaloutput/llama2/SorbonneUniversité/original/outputSOU02_transcript.json,outputSOU02_transcript,original,SorbonneUniversité,SOU02
terminaloutput/llama2/SorbonneUniversité/original/outputSOU03_transcript.json,outputSOU03_transcript,original,SorbonneUniversité,SOU03
terminaloutput/llama2/SorbonneUniversité/original/outputSOU04_transcript.json,outputSOU04_transcript,original,SorbonneUniversité,SOU04
terminaloutput/llama2/SorbonneUniversité/original/outputSOU05_transcript.json,outputSOU05_transcript,original,SorbonneUniversité,SOU05
terminaloutput/llama2/SorbonneUniversité/original/outputSOU06_transcript.json,outputSOU06_transcript,original,SorbonneUniversité,SOU06
terminaloutput/llama2/SorbonneUniversité/original/outputSOU07_transcript.json,outputSOU07_transcript,original,SorbonneUniversité,SOU07
terminaloutput/llama2/SorbonneUniversité/original/outputSOU08_transcript.json,outputSOU08_transcript,original,SorbonneUniversité,SOU08
terminaloutput/llama2/SorbonneUniversité/original/outputSOU09_transcript.json,outputSOU09_transcript,original,SorbonneUniversité,SOU09
terminaloutput/llama2/SorbonneUniversité/original/outputSOU10_transcript.json,outputSOU10_transcript,original,SorbonneUniversité,SOU10
terminaloutput/llama2/SorbonneUniversité/original/outputSOU11_transcript.json,outputSOU11_transcript,original,SorbonneUniversité,SOU11
terminaloutput/llama2/SorbonneUniversité/original/outputSOU12_transcript.json,outputSOU12_transcript,original,SorbonneUniversité,SOU12
terminaloutput/llama2/SorbonneUniversité/original/outputSOU13_transcript.json,outputSOU13_transcript,original,SorbonneUniversité,SOU13
terminaloutput/llama2/SorbonneUniversité/original/outputSOU14_transcript.json,outputSOU14_transcript,original,SorbonneUniversité,SOU14
terminaloutput/llama2/SorbonneUniversité/original/outputSOU15_transcript.json,outputSOU15_transcript,original,SorbonneUniversité,SOU15
terminaloutput/llama2/SorbonneUniversité/original/outputSOU16_transcript.json,outputSOU16_transcript,original,SorbonneUniversité,SOU16
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-AdrianCOUVENT_transcript.json,outputMathèseen180secondes(2019)-AdrianCOUVENT_transcript,original,Clermont-Ferrand,CFE01
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-AmélieTribot(prixdupublic)_transcript.json,outputMathèseen180secondes(2019)-AmélieTribot(prixdupublic)_transcript,original,Clermont-Ferrand,CFE02
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-AuroreBERAL_transcript.json,outputMathèseen180secondes(2019)-AuroreBERAL_transcript,original,Clermont-Ferrand,CFE03
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-BarbaraGONCALVES_transcript.json,outputMathèseen180secondes(2019)-BarbaraGONCALVES_transcript,original,Clermont-Ferrand,CFE04
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-BayetoulayeTHERA(2èmeprixdujury)_transcript.json,outputMathèseen180secondes(2019)-BayetoulayeTHERA(2èmeprixdujury)_transcript,original,Clermont-Ferrand,CFE05
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-CyrilPOUPET_transcript.json,outputMathèseen180secondes(2019)-CyrilPOUPET_transcript,original,Clermont-Ferrand,CFE06
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-IsabelleROUX-BARON_transcript.json,outputMathèseen180secondes(2019)-IsabelleROUX-BARON_transcript,original,Clermont-Ferrand,CFE07
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-JuliaBECHAUX_transcript.json,outputMathèseen180secondes(2019)-JuliaBECHAUX_transcript,original,Clermont-Ferrand,CFE08
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-MarionGARDETTE_transcript.json,outputMathèseen180secondes(2019)-MarionGARDETTE_transcript,original,Clermont-Ferrand,CFE09
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-OussamaSAIDI_transcript.json,outputMathèseen180secondes(2019)-OussamaSAIDI_transcript,original,Clermont-Ferrand,CFE10
terminaloutput/llama2/Clermont-Ferrand/original/outputMathèseen180secondes(2019)-StéphanieMonnerie(1erprixdujury)_transcript.json,outputMathèseen180secondes(2019)-StéphanieMonnerie(1erprixdujury)_transcript,original,Clermont-Ferrand,CFE11
terminaloutput/llama2/UniversitéParisLumière-Gagnants/original/outputMT180-AngieLEANDRI-Prixdupublic_transcript.json,outputMT180-AngieLEANDRI-Prixdupublic_transcript,original,UniversitéParisLumière-Gagnants,UPL01
terminaloutput/llama2/UniversitéParisLumière-Gagnants/original/outputMT180-PénélopeDUFOURT-PrixdujurydelafinaleUPL_transcript.json,outputMT180-PénélopeDUFOURT-PrixdujurydelafinaleUPL_transcript,original,UniversitéParisLumière-Gagnants,UPL02
terminaloutput/llama2/Bordeaux/original/outputBOD01_transcript.json,outputBOD01_transcript,original,Bordeaux,BOD01
terminaloutput/llama2/Bordeaux/original/outputBOD02_transcript.json,outputBOD02_transcript,original,Bordeaux,BOD02
terminaloutput/llama2/Bordeaux/original/outputBOD03_transcript.json,outputBOD03_transcript,original,Bordeaux,BOD03
terminaloutput/llama2/Bordeaux/original/outputBOD04_transcript.json,outputBOD04_transcript,original,Bordeaux,BOD04
terminaloutput/llama2/Bordeaux/original/outputBOD05_transcript.json,outputBOD05_transcript,original,Bordeaux,BOD05
terminaloutput/llama2/Bordeaux/original/outputBOD06_transcript.json,outputBOD06_transcript,original,Bordeaux,BOD06
terminaloutput/llama2/Bordeaux/original/outputBOD07_transcript.json,outputBOD07_transcript,original,Bordeaux,BOD07
terminaloutput/llama2/Bordeaux/original/outputBOD08_transcript.json,outputBOD08_transcript,original,Bordeaux,BOD08
terminaloutput/llama2/Bordeaux/original/outputBOD09_transcript.json,outputBOD09_transcript,original,Bordeaux,BOD09
terminaloutput/llama2/Bordeaux/original/outputBOD10_transcript.json,outputBOD10_transcript,original,Bordeaux,BOD10
terminaloutput/llama2/Bordeaux/original/outputBOD11_transcript.json,outputBOD11_transcript,original,Bordeaux,BOD11
terminaloutput/llama2/Bordeaux/original/outputBOD12_transcript.json,outputBOD12_transcript,original,Bordeaux,BOD12
terminaloutput/llama2/Bordeaux/original/outputBOD13_transcript.json,outputBOD13_transcript,original,Bordeaux,BOD13
terminaloutput/llama2/Bordeaux/original/outputBOD14_transcript.json,outputBOD14_transcript,original,Bordeaux,BOD14
terminaloutput/llama2/Bordeaux/original/outputBOD15_transcript.json,outputBOD15_transcript,original,Bordeaux,BOD15
terminaloutput/llama2/Bordeaux/original/outputBOD16_transcript.json,outputBOD16_transcript,original,Bordeaux,BOD16
terminaloutput/llama2/Grenoble/original/outputAbderrahmaneGhimouz3eprixdujury&prixdupublic-Finalelocale#MT1802019_transcript.json,outputAbderrahmaneGhimouz3eprixdujury&prixdupublic-Finalelocale#MT1802019_transcript,original,Grenoble,GRE01
terminaloutput/llama2/Grenoble/original/outputAdrienAnxionnat-Finalelocale#MT1802019_transcript.json,outputAdrienAnxionnat-Finalelocale#MT1802019_transcript,original,Grenoble,GRE02
terminaloutput/llama2/Grenoble/original/outputAgataUrbanowicz-Finalelocale#MT1802019_transcript.json,outputAgataUrbanowicz-Finalelocale#MT1802019_transcript,original,Grenoble,GRE03
terminaloutput/llama2/Grenoble/original/outputArthurDerathé-Finalelocale#MT1802019_transcript.json,outputArthurDerathé-Finalelocale#MT1802019_transcript,original,Grenoble,GRE04
terminaloutput/llama2/Grenoble/original/outputCindyDeAmaralFinalelocaleMT1802019_1080p_transcript.json,outputCindyDeAmaralFinalelocaleMT1802019_1080p_transcript,original,Grenoble,GRE05
terminaloutput/llama2/Grenoble/original/outputFloraMoulin-Finalelocale#MT1802019_transcript.json,outputFloraMoulin-Finalelocale#MT1802019_transcript,original,Grenoble,GRE06
terminaloutput/llama2/Grenoble/original/outputGrégoryGuyot-Finalelocale#MT1802019_transcript.json,outputGrégoryGuyot-Finalelocale#MT1802019_transcript,original,Grenoble,GRE07
terminaloutput/llama2/Grenoble/original/outputGuillaumeLefebvre-Finalelocale#MT1802019_transcript.json,outputGuillaumeLefebvre-Finalelocale#MT1802019_transcript,original,Grenoble,GRE08
terminaloutput/llama2/Grenoble/original/outputHélèneRougé-Labriet2eprixdujury-Finalelocale#MT1802019_transcript.json,outputHélèneRougé-Labriet2eprixdujury-Finalelocale#MT1802019_transcript,original,Grenoble,GRE09
terminaloutput/llama2/Grenoble/original/outputLenckaPopravka-Finalelocale#MT1802019_transcript.json,outputLenckaPopravka-Finalelocale#MT1802019_transcript,original,Grenoble,GRE10
terminaloutput/llama2/Grenoble/original/outputMarieBerthuel-Finalelocale#MT1802019_transcript.json,outputMarieBerthuel-Finalelocale#MT1802019_transcript,original,Grenoble,GRE11
terminaloutput/llama2/Grenoble/original/outputMohamedDieng-Finalelocale#MT1802019_transcript.json,outputMohamedDieng-Finalelocale#MT1802019_transcript,original,Grenoble,GRE12
terminaloutput/llama2/Grenoble/original/outputRomainKunert-Finalelocale#MT1802019_transcript.json,outputRomainKunert-Finalelocale#MT1802019_transcript,original,Grenoble,GRE13
terminaloutput/llama2/Grenoble/original/outputSimonLavergne1erprixduJury-Finalelocale#MT1802019_transcript.json,outputSimonLavergne1erprixduJury-Finalelocale#MT1802019_transcript,original,Grenoble,GRE14
terminaloutput/llama2/Grenoble/original/outputSylvieSu-Finalelocale#MT1802019_transcript.json,outputSylvieSu-Finalelocale#MT1802019_transcript,original,Grenoble,GRE15
terminaloutput/llama2/Normandie/original/outputAloiseQUESNE_transcript.json,outputAloiseQUESNE_transcript,original,Normandie,NOR01
terminaloutput/llama2/Normandie/original/outputAmandineBUSSON_transcript.json,outputAmandineBUSSON_transcript,original,Normandie,NOR02
terminaloutput/llama2/Normandie/original/outputApollineCHABENAT-2ndPrixduJuryetPrixdupublic_transcript.json,outputApollineCHABENAT-2ndPrixduJuryetPrixdupublic_transcript,original,Normandie,NOR03
terminaloutput/llama2/Normandie/original/outputKhaoulaJELLOULI_transcript.json,outputKhaoulaJELLOULI_transcript,original,Normandie,NOR04
terminaloutput/llama2/Normandie/original/outputLilivetUBIERA_transcript.json,outputLilivetUBIERA_transcript,original,Normandie,NOR05
terminaloutput/llama2/Normandie/original/outputMargotBOUJUT_transcript.json,outputMargotBOUJUT_transcript,original,Normandie,NOR06
terminaloutput/llama2/Normandie/original/outputOumaimaTHILI_transcript.json,outputOumaimaTHILI_transcript,original,Normandie,NOR07
terminaloutput/llama2/Normandie/original/outputRodolpheDUMONTIER_1080pFHR_transcript.json,outputRodolpheDUMONTIER_1080pFHR_transcript,original,Normandie,NOR08
terminaloutput/llama2/Normandie/original/outputSolennPERCELAY_transcript.json,outputSolennPERCELAY_transcript,original,Normandie,NOR09
terminaloutput/llama2/Normandie/original/outputSylvainLABORDE-1erPrixduJury_transcript.json,outputSylvainLABORDE-1erPrixduJury_transcript,original,Normandie,NOR10
terminaloutput/llama2/Normandie/original/outputThomasGLACHET_transcript.json,outputThomasGLACHET_transcript,original,Normandie,NOR11
terminaloutput/llama2/Normandie/original/outputValerianGIRARDALCINDOR_transcript.json,outputValerianGIRARDALCINDOR_transcript,original,Normandie,NOR12
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-AdélieSalin_transcript.json,outputMathèseen180secondes-AdélieSalin_transcript,original,LéonarddeVinci,LDV01
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-AlexandrePoli_transcript.json,outputMathèseen180secondes-AlexandrePoli_transcript,original,LéonarddeVinci,LDV02
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-AlexiaDamour_transcript.json,outputMathèseen180secondes-AlexiaDamour_transcript,original,LéonarddeVinci,LDV03
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-AurélienAlafaci_transcript.json,outputMathèseen180secondes-AurélienAlafaci_transcript,original,LéonarddeVinci,LDV04
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-CharlottePichot_transcript.json,outputMathèseen180secondes-CharlottePichot_transcript,original,LéonarddeVinci,LDV05
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-ChloéGrebert_transcript.json,outputMathèseen180secondes-ChloéGrebert_transcript,original,LéonarddeVinci,LDV06
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-EtienneLaplanche_transcript.json,outputMathèseen180secondes-EtienneLaplanche_transcript,original,LéonarddeVinci,LDV07
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-FlorineEcale_transcript.json,outputMathèseen180secondes-FlorineEcale_transcript,original,LéonarddeVinci,LDV08
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-SteveJoumessiDemeffo_transcript.json,outputMathèseen180secondes-SteveJoumessiDemeffo_transcript,original,LéonarddeVinci,LDV09
terminaloutput/llama2/LéonarddeVinci/original/outputMathèseen180secondes-StevenRolland_transcript.json,outputMathèseen180secondes-StevenRolland_transcript,original,LéonarddeVinci,LDV10
terminaloutput/llama2/HESAM_Université/original/outputAbirAbdessalem-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputAbirAbdessalem-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES01
terminaloutput/llama2/HESAM_Université/original/outputChristopheHoareau-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputChristopheHoareau-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES02
terminaloutput/llama2/HESAM_Université/original/outputGabrielVenet-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputGabrielVenet-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES03
terminaloutput/llama2/HESAM_Université/original/outputHadrienPinault-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputHadrienPinault-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES04
terminaloutput/llama2/HESAM_Université/original/outputKevinColombier-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputKevinColombier-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES05
terminaloutput/llama2/HESAM_Université/original/outputSylvieCrouzet-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputSylvieCrouzet-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES06
terminaloutput/llama2/HESAM_Université/original/outputThibaultVallet-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputThibaultVallet-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES07
terminaloutput/llama2/HESAM_Université/original/outputYannickLeCacheux-MT180Edition2019FinaleHESAMUniversité_transcript.json,outputYannickLeCacheux-MT180Edition2019FinaleHESAMUniversité_transcript,original,HESAM_Université,HES08
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-ArinaLazareva_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-ArinaLazareva_transcript,original,ParisEstSUP,PES01
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-ClémentDusong_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-ClémentDusong_transcript,original,ParisEstSUP,PES02
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-FabienEsculier_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-FabienEsculier_transcript,original,ParisEstSUP,PES03
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-GeorgesAlexopoulos_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-GeorgesAlexopoulos_transcript,original,ParisEstSUP,PES04
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-MarieLePivert_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-MarieLePivert_transcript,original,ParisEstSUP,PES05
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-MouadRamil_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-MouadRamil_transcript,original,ParisEstSUP,PES06
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-NourMattar_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-NourMattar_transcript,original,ParisEstSUP,PES07
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-RobinIsnard_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-RobinIsnard_transcript,original,ParisEstSUP,PES08
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-ThomasFonty_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-ThomasFonty_transcript,original,ParisEstSUP,PES09
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-VictorBayard_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-VictorBayard_transcript,original,ParisEstSUP,PES10
terminaloutput/llama2/ParisEstSUP/original/outputMT180-FinaleUniversitéParis-Est2019-VictorCohen_transcript.json,outputMT180-FinaleUniversitéParis-Est2019-VictorCohen_transcript,original,ParisEstSUP,PES11
terminaloutput/llama2/Bretagne/original/outputArnaudBardouil-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputArnaudBardouil-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE01
terminaloutput/llama2/Bretagne/original/outputCélineLefort-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputCélineLefort-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE02
terminaloutput/llama2/Bretagne/original/outputChloéLarre-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputChloéLarre-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE03
terminaloutput/llama2/Bretagne/original/outputConstanceChoquel-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputConstanceChoquel-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE04
terminaloutput/llama2/Bretagne/original/outputCorentinSochard-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputCorentinSochard-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE05
terminaloutput/llama2/Bretagne/original/outputEstellePostic-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputEstellePostic-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE06
terminaloutput/llama2/Bretagne/original/outputJenniferRizkallah-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputJenniferRizkallah-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE07
terminaloutput/llama2/Bretagne/original/outputLorraineStravens-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputLorraineStravens-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE08
terminaloutput/llama2/Bretagne/original/outputMarionLetellier-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputMarionLetellier-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE09
terminaloutput/llama2/Bretagne/original/outputMarouaEn-Nejjari-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputMarouaEn-Nejjari-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE10
terminaloutput/llama2/Bretagne/original/outputMathieNajberg-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputMathieNajberg-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE11
terminaloutput/llama2/Bretagne/original/outputMatteoScarsini-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputMatteoScarsini-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE12
terminaloutput/llama2/Bretagne/original/outputMaxenceQuemener-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputMaxenceQuemener-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE13
terminaloutput/llama2/Bretagne/original/outputPaulineGaulin-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputPaulineGaulin-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE14
terminaloutput/llama2/Bretagne/original/outputRebeccaFribourg-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputRebeccaFribourg-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE15
terminaloutput/llama2/Bretagne/original/outputThéoVinceslas-MT180FinaleBretagne_PaysdelaLoire2019_transcript.json,outputThéoVinceslas-MT180FinaleBretagne_PaysdelaLoire2019_transcript,original,Bretagne,BRE16
terminaloutput/llama2/CentreValdeLoire-Gagnants/original/outputErikaGuillet-Concours_MaThèseen180secondes__transcript.json,outputErikaGuillet-Concours_MaThèseen180secondes__transcript,original,CentreValdeLoire-Gagnants,CVL01
terminaloutput/llama2/CentreValdeLoire-Gagnants/original/outputNicolasLamassiaude-Concours_MaThèseen180secondes__transcript.json,outputNicolasLamassiaude-Concours_MaThèseen180secondes__transcript,original,CentreValdeLoire-Gagnants,CVL02
terminaloutput/llama2/CentreValdeLoire-Gagnants/original/outputSarahThierree-Concours_MaThèseen180secondes__transcript.json,outputSarahThierree-Concours_MaThèseen180secondes__transcript,original,CentreValdeLoire-Gagnants,CVL03
terminaloutput/llama2/CentreValdeLoire-Gagnants/original/outputSophieVanMeyel-Concours_MaThèseen180secondes__transcript.json,outputSophieVanMeyel-Concours_MaThèseen180secondes__transcript,original,CentreValdeLoire-Gagnants,CVL04
terminaloutput/llama2/PolynésieFrançaise/original/outputMT180-DeanaWONG-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript.json,outputMT180-DeanaWONG-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript,original,PolynésieFrançaise,POF01
terminaloutput/llama2/PolynésieFrançaise/original/outputMT180-GaelMONDONNEIX-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript.json,outputMT180-GaelMONDONNEIX-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript,original,PolynésieFrançaise,POF02
terminaloutput/llama2/PolynésieFrançaise/original/outputMT180-HirohitiRAAPOTO-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript.json,outputMT180-HirohitiRAAPOTO-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript,original,PolynésieFrançaise,POF03
terminaloutput/llama2/PolynésieFrançaise/original/outputMT180-MaroteaVITRAC-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript.json,outputMT180-MaroteaVITRAC-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript,original,PolynésieFrançaise,POF04
terminaloutput/llama2/PolynésieFrançaise/original/outputMT180-PenelopeTAHUTINI-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript.json,outputMT180-PenelopeTAHUTINI-UniversitédelaPolynésiefrançaise-SélectionPolynésiefrançaise_transcript,original,PolynésieFrançaise,POF05
terminaloutput/llama2/SorbonneParisCité/original/outputSPC01_transcript.json,outputSPC01_transcript,original,SorbonneParisCité,SPC01
terminaloutput/llama2/SorbonneParisCité/original/outputSPC02_transcript.json,outputSPC02_transcript,original,SorbonneParisCité,SPC02
terminaloutput/llama2/SorbonneParisCité/original/outputSPC03_transcript.json,outputSPC03_transcript,original,SorbonneParisCité,SPC03
terminaloutput/llama2/SorbonneParisCité/original/outputSPC04_transcript.json,outputSPC04_transcript,original,SorbonneParisCité,SPC04
terminaloutput/llama2/SorbonneParisCité/original/outputSPC05_transcript.json,outputSPC05_transcript,original,SorbonneParisCité,SPC05
terminaloutput/llama2/SorbonneParisCité/original/outputSPC06_transcript.json,outputSPC06_transcript,original,SorbonneParisCité,SPC06
terminaloutput/llama2/SorbonneParisCité/original/outputSPC07_transcript.json,outputSPC07_transcript,original,SorbonneParisCité,SPC07
terminaloutput/llama2/SorbonneParisCité/original/outputSPC08_transcript.json,outputSPC08_transcript,original,SorbonneParisCité,SPC08
terminaloutput/llama2/SorbonneParisCité/original/outputSPC09_transcript.json,outputSPC09_transcript,original,SorbonneParisCité,SPC09
terminaloutput/llama2/SorbonneParisCité/original/outputSPC10_transcript.json,outputSPC10_transcript,original,SorbonneParisCité,SPC10
terminaloutput/llama2/SorbonneParisCité/original/outputSPC11_transcript.json,outputSPC11_transcript,original,SorbonneParisCité,SPC11
terminaloutput/llama2/SorbonneParisCité/original/outputSPC12_transcript.json,outputSPC12_transcript,original,SorbonneParisCité,SPC12
terminaloutput/llama2/Alsace/beginning/output1_ALS01_transcript.json,output1_ALS01_transcript,beginning,Alsace,ALS01
terminaloutput/llama2/Alsace/beginning/output1_ALS02_transcript.json,output1_ALS02_transcript,beginning,Alsace,ALS02
terminaloutput/llama2/Alsace/beginning/output1_ALS03_transcript.json,output1_ALS03_transcript,beginning,Alsace,ALS03
terminaloutput/llama2/Alsace/beginning/output1_ALS04_transcript.json,output1_ALS04_transcript,beginning,Alsace,ALS04
terminaloutput/llama2/Alsace/beginning/output1_ALS05_transcript.json,output1_ALS05_transcript,beginning,Alsace,ALS05
terminaloutput/llama2/Alsace/beginning/output1_ALS06_transcript.json,output1_ALS06_transcript,beginning,Alsace,ALS06
terminaloutput/llama2/Alsace/beginning/output1_ALS07_transcript.json,output1_ALS07_transcript,beginning,Alsace,ALS07
terminaloutput/llama2/Alsace/beginning/output1_ALS08_transcript.json,output1_ALS08_transcript,beginning,Alsace,ALS08
terminaloutput/llama2/Alsace/beginning/output1_ALS09_transcript.json,output1_ALS09_transcript,beginning,Alsace,ALS09
terminaloutput/llama2/Alsace/beginning/output1_ALS10_transcript.json,output1_ALS10_transcript,beginning,Alsace,ALS10
terminaloutput/llama2/Alsace/beginning/output1_ALS11_transcript.json,output1_ALS11_transcript,beginning,Alsace,ALS11
terminaloutput/llama2/UPSaclay/beginning/output1_AurelienBIGO_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output1_AurelienBIGO_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,beginning,UPSaclay,UPS01
terminaloutput/llama2/UPSaclay/beginning/output1_BesnikSADRIJI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output1_BesnikSADRIJI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,beginning,UPSaclay,UPS02
terminaloutput/llama2/UPSaclay/beginning/output1_DamienMAVALEIXMARCHESSOUX_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output1_DamienMAVALEIXMARCHESSOUX_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,beginning,UPSaclay,UPS03
